1572465164.0168228, 5, 59
1572465164.0198505, 5, 59
1572465164.023822, 5, 59
1572465164.0288236, 5, 59
1572465164.033852, 5, 59
1572465164.0378544, 5, 59
1572465164.0408516, 5, 59
1572465164.0438516, 5, 59
1572465164.0488245, 5, 59
1572465164.0538242, 5, 59
1572465164.0588248, 5, 59
1572465164.0618484, 5, 59
1572465164.0668235, 5, 59
1572465164.0698528, 5, 59
1572465164.0728528, 5, 59
1572465164.0768614, 5, 59
1572465164.081824, 5, 59
1572465164.0858247, 5, 59
1572465164.0898263, 5, 59
1572465164.0948231, 5, 59
1572465164.0978224, 5, 59
1572465164.1018217, 5, 59
1572465164.1048517, 5, 59
1572465164.1088238, 5, 59
1572465164.111851, 5, 59
1572465164.116822, 5, 59
1572465164.1218228, 5, 59
1572465164.1278217, 5, 59
1572465164.1328228, 5, 59
1572465164.1368215, 5, 59
1572465164.140821, 5, 59
1572465164.1438203, 5, 59
1572465164.1478221, 5, 59
1572465164.152826, 5, 59
1572465164.1578226, 60
1572465164.1608522, 5, 60
1572465164.1648505, 5, 60
1572465164.167852, 5, 60
1572465164.1718225, 5, 60
1572465164.1748493, 5, 60
1572465164.1778495, 5, 60
1572465164.181822, 5, 60
1572465164.1858497, 5, 60
1572465164.1898222, 5, 60
1572465164.1938515, 61
1572465164.1968515, 62
1572465164.199851, 63
1572465164.2038424, 64
1572465164.206853, 65
1572465164.2098222, 66
1572465164.213822, 67
1572465164.216852, 68
1572465164.2208536, 69
1572465164.2248538, 70
1572465164.2308276, 71
1572465164.2348473, 72
1572465164.2388523, 73
1572465164.242823, 74
1572465164.2458534, 3, 74
1572465164.250822, 75
1572465164.2548223, 3, 75
1572465164.2588222, 76
1572465164.2628222, 77
1572465164.2668226, 78
1572465164.2698536, 79
1572465164.2738287, 80
1572465164.276847, 81
1572465164.2868526, 82
1572465164.3238218, 83
1572465164.3558254, 84
1572465164.388824, 85
1572465164.4218252, 86
1572465164.4548514, 87
1572465164.486851, 88
1572465164.5198674, 89
1572465164.5568519, 90
1572465164.5898526, 91
1572465164.622823, 92
1572465164.6548517, 93
1572465164.6878266, 94
1572465164.7128627, 0, 94
1572465164.7208536, 95
1572465164.7538552, 96
1572465164.7618618, 0, 96
1572465164.7658548, Lap, 96
1572465164.7698247, 0, 96
1572465164.789867, 97
1572465164.8148518, 0, 97
1572465164.8208227, 0, 97
1572465164.8268366, 0, 97
1572465164.832824, 0, 97
1572465164.8378224, 0, 97
1572465164.8428357, 0, 97
1572465164.8468223, 0, 97
1572465164.8528237, 0, 97
1572465164.8568537, 0, 97
1572465164.8608258, 0, 97
1572465164.864823, 0, 97
1572465164.8688245, 98
1572465164.8718517, 0, 98
1572465164.8758504, 0, 98
1572465164.8798301, 0, 98
1572465164.8838212, 0, 98
1572465164.8878222, 0, 98
1572465164.8918219, 0, 98
1572465164.8958225, 0, 98
1572465164.8998225, 0, 98
1572465164.9028223, 0, 98
1572465164.9068215, 0, 98
1572465164.9098222, 0, 98
1572465164.9138505, 0, 98
1572465164.9168503, 0, 98
1572465164.9208238, 0, 98
1572465164.924822, 0, 98
1572465164.9308224, 0, 98
1572465164.9358218, 0, 98
1572465164.9398506, 0, 98
1572465164.9428573, 0, 98
1572465164.9468513, 0, 98
1572465164.951824, 0, 98
1572465164.955822, 0, 98
1572465164.9598227, 0, 98
1572465164.962858, 0, 98
1572465164.9668221, 0, 98
1572465164.9708538, 0, 98
1572465164.9748228, 0, 98
1572465164.9778223, 0, 98
1572465164.9818223, 0, 98
1572465164.9858232, 0, 98
1572465164.9898236, 0, 98
1572465164.9928236, 0, 98
1572465164.9968228, 0, 98
1572465165.000852, 0, 98
1572465165.0038486, 0, 98
1572465165.0078235, 0, 98
1572465165.0108516, 0, 98
1572465165.0148246, 0, 98
1572465165.017853, 0, 98
1572465165.0218215, 0, 98
1572465165.0258207, 0, 98
1572465165.0298204, 0, 98
1572465165.0338206, 0, 98
1572465165.0368207, 0, 98
1572465165.0408208, 0, 98
1572465165.0438204, 0, 98
1572465165.0478213, 99
1572465165.051821, 0, 99
1572465165.055821, 0, 99
1572465165.059851, 0, 99
1572465165.0628507, 0, 99
1572465165.0668218, 0, 99
1572465165.0708277, 0, 99
1572465165.0738502, 0, 99
1572465165.0768497, 0, 99
1572465165.0808225, 0, 99
1572465165.0848513, 0, 99
1572465165.089823, 0, 99
1572465165.0948248, 0, 99
1572465165.098823, 0, 99
1572465165.103822, 0, 99
1572465165.106853, 0, 99
1572465165.1108503, 0, 99
1572465165.1148508, 0, 99
1572465165.117852, 0, 99
1572465165.1218526, 0, 99
1572465165.125854, 0, 99
1572465165.1298218, 0, 99
1572465165.1338215, 0, 99
1572465165.1368265, 0, 99
1572465165.1418219, 0, 99
1572465165.1478276, 0, 99
1572465165.152824, 0, 99
1572465165.156825, 0, 99
1572465165.1608412, 0, 99
1572465165.163852, 0, 99
1572465165.167852, 0, 99
1572465165.1718578, 0, 99
1572465165.1748517, 0, 99
1572465165.178858, 0, 99
1572465165.1818519, 0, 99
1572465165.18685, 0, 99
1572465165.1918225, 0, 99
1572465165.195848, 0, 99
1572465165.1998363, 0, 99
1572465165.2038472, 0, 99
1572465165.2068524, 0, 99
1572465165.210853, 0, 99
1572465165.2148516, 0, 99
1572465165.2188222, 0, 99
1572465165.2248237, 0, 99
1572465165.2288525, 0, 99
1572465165.2328553, 0, 99
1572465165.2368221, 100
1572465165.2398536, 0, 100
1572465165.2438524, 0, 100
1572465165.2468524, 0, 100
1572465165.2508595, 0, 100
1572465165.2558236, 0, 100
1572465165.2598655, 0, 100
1572465165.2638242, 0, 100
1572465165.266852, 0, 100
1572465165.2708516, 0, 100
1572465165.2748237, 0, 100
1572465165.2778518, 0, 100
1572465165.2818246, 0, 100
1572465165.2848518, 0, 100
1572465165.2888525, 0, 100
1572465165.292852, 0, 100
1572465165.2968538, 0, 100
1572465165.300853, 0, 100
1572465165.3038592, 0, 100
1572465165.3078523, 0, 100
1572465165.3108516, 0, 100
1572465165.3148518, 0, 100
1572465165.3188212, 0, 100
1572465165.3228216, 0, 100
1572465165.3268526, 0, 100
1572465165.3308222, 0, 100
1572465165.3348207, 0, 100
1572465165.337852, 0, 100
1572465165.3418527, 0, 100
1572465165.3458269, 0, 100
1572465165.3488543, 0, 100
1572465165.3528528, 0, 100
1572465165.3568532, 0, 100
1572465165.3608544, 0, 100
1572465165.3648233, 0, 100
1572465165.3678536, 0, 100
1572465165.3718216, 0, 100
1572465165.3748224, 0, 100
1572465165.3778238, 0, 100
1572465165.3818212, 0, 100
1572465165.3848224, 0, 100
1572465165.3878522, 0, 100
1572465165.3918233, 0, 100
1572465165.3948534, 0, 100
1572465165.397854, 0, 100
1572465165.4008307, 101
1572465165.4048522, 0, 101
1572465165.407852, 0, 101
1572465165.4118216, 0, 101
1572465165.4148219, 0, 101
1572465165.4188237, 0, 101
1572465165.4218245, 0, 101
1572465165.4248557, 0, 101
1572465165.4288256, 0, 101
1572465165.4318602, 0, 101
1572465165.4348524, 0, 101
1572465165.4378579, 0, 101
1572465165.440855, 0, 101
1572465165.4438481, 0, 101
1572465165.4468472, 0, 101
1572465165.4508543, 0, 101
1572465165.453852, 0, 101
1572465165.4578233, 0, 101
1572465165.4608648, 0, 101
1572465165.4638226, 0, 101
1572465165.4668527, 0, 101
1572465165.469852, 0, 101
1572465165.4728236, 0, 101
1572465165.475848, 0, 101
1572465165.4798243, 0, 101
1572465165.482852, 0, 101
1572465165.485852, 0, 101
1572465165.488854, 0, 101
1572465165.4928615, 0, 101
1572465165.4958537, 0, 101
1572465165.498823, 0, 101
1572465165.5018473, 0, 101
1572465165.5058234, 0, 101
1572465165.5088246, 0, 101
1572465165.5118253, 0, 101
1572465165.5148559, 0, 101
1572465165.5178518, 0, 101
1572465165.5208523, 0, 101
1572465165.5248225, 0, 101
1572465165.527839, 0, 101
1572465165.5308237, 0, 101
1572465165.5338519, 0, 101
1572465165.5368233, 0, 101
1572465165.5398211, 0, 101
1572465165.5428512, 0, 101
1572465165.5468357, 0, 101
1572465165.5498247, 102
1572465165.5528247, 0, 102
1572465165.5568256, 0, 102
1572465165.5608258, 0, 102
1572465165.5638244, 0, 102
1572465165.567854, 0, 102
1572465165.5708528, 0, 102
1572465165.573855, 0, 102
1572465165.576853, 0, 102
1572465165.5808225, 0, 102
1572465165.5838525, 0, 102
1572465165.5878222, 0, 102
1572465165.5918252, 0, 102
1572465165.5948253, 0, 102
1572465165.599821, 0, 102
1572465165.6048222, 0, 102
1572465165.608852, 0, 102
1572465165.6128242, 0, 102
1572465165.616824, 0, 102
1572465165.620824, 0, 102
1572465165.624822, 0, 102
1572465165.6288233, 0, 102
1572465165.6338236, 0, 102
1572465165.6418262, 0, 102
1572465165.646824, 0, 102
1572465165.6508522, 0, 102
1572465165.6548219, 0, 102
1572465165.6588523, 0, 102
1572465165.6628485, 0, 102
1572465165.6668248, 0, 102
1572465165.6698527, 0, 102
1572465165.673824, 0, 102
1572465165.6768532, 0, 102
1572465165.681824, 0, 102
1572465165.6848524, 0, 102
1572465165.6898224, 0, 102
1572465165.693824, 0, 102
1572465165.696854, 0, 102
1572465165.7008367, 0, 102
1572465165.7038534, 0, 102
1572465165.7078218, 0, 102
1572465165.710823, 0, 102
1572465165.7148526, 0, 102
1572465165.7188525, 0, 102
1572465165.7228239, 0, 102
1572465165.7268527, 103
1572465165.7298565, 0, 103
1572465165.7338526, 0, 103
1572465165.7378542, 0, 103
1572465165.7418234, 0, 103
1572465165.7448497, 0, 103
1572465165.748857, 0, 103
1572465165.7528317, 0, 103
1572465165.7568235, 0, 103
1572465165.7608232, 0, 103
1572465165.7638526, 0, 103
1572465165.7678218, 0, 103
1572465165.7708528, 0, 103
1572465165.7748606, 0, 103
1572465165.7788239, 0, 103
1572465165.781854, 0, 103
1572465165.7868218, 0, 103
1572465165.791823, 0, 103
1572465165.7968256, 0, 103
1572465165.799852, 0, 103
1572465165.8038518, 0, 103
1572465165.8068523, 0, 103
1572465165.8108544, 0, 103
1572465165.814826, 0, 103
1572465165.8178492, 0, 103
1572465165.821826, 0, 103
1572465165.825855, 0, 103
1572465165.8298213, 0, 103
1572465165.832853, 0, 103
1572465165.8368251, 0, 103
1572465165.840824, 0, 103
1572465165.8438597, 0, 103
1572465165.847829, 0, 103
1572465165.8508224, 0, 103
1572465165.8548238, 0, 103
1572465165.8588235, 0, 103
1572465165.861852, 0, 103
1572465165.8658223, 0, 103
1572465165.8698523, 0, 103
1572465165.8728535, 0, 103
1572465165.8768215, 0, 103
1572465165.8798592, 0, 103
1572465165.8848217, 0, 103
1572465165.8878517, 0, 103
1572465165.891851, 0, 103
1572465165.8958542, 0, 103
1572465165.899851, 104
1572465165.9028566, 0, 104
1572465165.9068522, 0, 104
1572465165.9098542, 0, 104
1572465165.913852, 0, 104
1572465165.9178252, 0, 104
1572465165.9228215, 0, 104
1572465165.9278255, 0, 104
1572465165.932822, 0, 104
1572465165.9378567, 0, 104
1572465165.9428535, 0, 104
1572465165.9478228, 0, 104
1572465165.951826, 0, 104
1572465165.9558523, 0, 104
1572465165.9598536, 0, 104
1572465165.9638257, 0, 104
1572465165.967825, 0, 104
1572465165.971824, 0, 104
1572465165.974854, 0, 104
1572465165.9788215, 0, 104
1572465165.9828217, 0, 104
1572465165.9858522, 0, 104
1572465165.989822, 0, 104
1572465165.993821, 0, 104
1572465165.9968526, 0, 104
1572465166.0008538, 0, 104
1572465166.0048518, 0, 104
1572465166.0088234, 0, 104
1572465166.0118527, 0, 104
1572465166.0158215, 0, 104
1572465166.0188522, 0, 104
1572465166.0238218, 0, 104
1572465166.0308218, 0, 104
1572465166.0368237, 0, 104
1572465166.0408223, 0, 104
1572465166.0448225, 0, 104
1572465166.0498562, 0, 104
1572465166.0548236, 0, 104
1572465166.0598254, 0, 104
1572465166.0638525, 0, 104
1572465166.0688224, 0, 104
1572465166.0738235, 0, 104
1572465166.077851, 0, 104
1572465166.081852, 0, 104
1572465166.086832, 0, 104
1572465166.0918236, 105
1572465166.096826, 0, 105
1572465166.101855, 0, 105
1572465166.1058555, 0, 105
1572465166.109852, 0, 105
1572465166.1138537, 0, 105
1572465166.1178563, 0, 105
1572465166.1218252, 0, 105
1572465166.1278248, 0, 105
1572465166.133823, 0, 105
1572465166.1408222, 0, 105
1572465166.1458218, 0, 105
1572465166.1508477, 0, 105
1572465166.1558373, 0, 105
1572465166.1598525, 0, 105
1572465166.1648238, 0, 105
1572465166.168853, 0, 105
1572465166.1738534, 0, 105
1572465166.177864, 0, 105
1572465166.1818523, 0, 105
1572465166.1858537, 0, 105
1572465166.1908214, 0, 105
1572465166.194822, 0, 105
1572465166.1998215, 0, 105
1572465166.2038522, 0, 105
1572465166.2078583, 0, 105
1572465166.2118526, 0, 105
1572465166.2158542, 0, 105
1572465166.2208223, 0, 105
1572465166.2258277, 0, 105
1572465166.2318246, 0, 105
1572465166.2378216, 0, 105
1572465166.2418485, 0, 105
1572465166.245852, 0, 105
1572465166.250907, 0, 105
1572465166.2558239, 0, 105
1572465166.2598472, 0, 105
1572465166.2638485, 0, 105
1572465166.2688503, 0, 105
1572465166.272854, 0, 105
1572465166.2768536, 0, 105
1572465166.2808547, 0, 105
1572465166.2848525, 0, 105
1572465166.289824, 0, 105
1572465166.2938254, 0, 105
1572465166.296852, 0, 105
1572465166.301858, 106
1572465166.305822, 0, 106
1572465166.3088522, 0, 106
1572465166.3128517, 0, 106
1572465166.3168232, 0, 106
1572465166.3208733, 0, 106
1572465166.325822, 0, 106
1572465166.330852, 0, 106
1572465166.3368263, 0, 106
1572465166.3408525, 0, 106
1572465166.3448222, 0, 106
1572465166.3488219, 0, 106
1572465166.3528214, 0, 106
1572465166.356822, 0, 106
1572465166.3608522, 0, 106
1572465166.364852, 0, 106
1572465166.3688521, 0, 106
1572465166.3728526, 0, 106
1572465166.3768215, 0, 106
1572465166.3808217, 0, 106
1572465166.3848221, 0, 106
1572465166.3888235, 0, 106
1572465166.3928237, 0, 106
1572465166.3968258, 0, 106
1572465166.3998516, 0, 106
1572465166.4038513, 0, 106
1572465166.4078536, 0, 106
1572465166.4118214, 0, 106
1572465166.4158518, 0, 106
1572465166.419851, 0, 106
1572465166.4258223, 0, 106
1572465166.4318388, 0, 106
1572465166.4378245, 0, 106
1572465166.441822, 0, 106
1572465166.4458222, 0, 106
1572465166.4508238, 0, 106
1572465166.4548218, 0, 106
1572465166.4598222, 0, 106
1572465166.4638531, 0, 106
1572465166.4688234, 0, 106
1572465166.472822, 0, 106
1572465166.4768224, 0, 106
1572465166.4818225, 0, 106
1572465166.4858506, 0, 106
1572465166.4898505, 0, 106
1572465166.4948227, 107
1572465166.4988234, 0, 107
1572465166.5018506, 0, 107
1572465166.505822, 0, 107
1572465166.509852, 0, 107
1572465166.5138524, 0, 107
1572465166.5178642, 0, 107
1572465166.5228233, 0, 107
1572465166.5288231, 0, 107
1572465166.5338264, 0, 107
1572465166.5398238, 0, 107
1572465166.5438232, 0, 107
1572465166.548828, 0, 107
1572465166.5538254, 0, 107
1572465166.5588253, 0, 107
1572465166.5638254, 0, 107
1572465166.568853, 0, 107
1572465166.572822, 0, 107
1572465166.576822, 0, 107
1572465166.5808222, 0, 107
1572465166.5858252, 0, 107
1572465166.589822, 0, 107
1572465166.594853, 0, 107
1572465166.600822, 0, 107
1572465166.6058216, 0, 107
1572465166.6098514, 0, 107
1572465166.6148229, 0, 107
1572465166.6188512, 0, 107
1572465166.6238217, 0, 107
1572465166.629823, 0, 107
1572465166.636825, 0, 107
1572465166.6458232, 0, 107
1572465166.6518214, 0, 107
1572465166.6568553, 0, 107
1572465166.6618233, 0, 107
1572465166.665847, 0, 107
1572465166.670822, 0, 107
1572465166.6748219, 0, 107
1572465166.6788225, 0, 107
1572465166.6828234, 0, 107
1572465166.6868224, 0, 107
1572465166.6918213, 0, 107
1572465166.695851, 0, 107
1572465166.6998522, 0, 107
1572465166.7038517, 0, 107
1572465166.7078218, 0, 107
1572465166.7118242, 108
1572465166.715825, 0, 108
1572465166.7198505, 0, 108
1572465166.7248235, 0, 108
1572465166.7298234, 0, 108
1572465166.735827, 0, 108
1572465166.7408307, 0, 108
1572465166.7448583, 0, 108
1572465166.749823, 0, 108
1572465166.7558222, 0, 108
1572465166.7598464, 0, 108
1572465166.763822, 0, 108
1572465166.76885, 0, 108
1572465166.772822, 0, 108
1572465166.776822, 0, 108
1572465166.7808223, 0, 108
1572465166.7848537, 0, 108
1572465166.7898235, 0, 108
1572465166.7938514, 0, 108
1572465166.797851, 0, 108
1572465166.8018222, 0, 108
1572465166.8058221, 0, 108
1572465166.8098238, 0, 108
1572465166.813824, 0, 108
1572465166.817825, 0, 108
1572465166.8218222, 0, 108
1572465166.8268273, 0, 108
1572465166.831823, 0, 108
1572465166.8368523, 0, 108
1572465166.8418233, 0, 108
1572465166.8458261, 0, 108
1572465166.8498228, 0, 108
1572465166.8538222, 0, 108
1572465166.8588557, 0, 108
1572465166.862863, 0, 108
1572465166.8668585, 0, 108
1572465166.870852, 0, 108
1572465166.8748522, 0, 108
1572465166.8788254, 0, 108
1572465166.882822, 0, 108
1572465166.886823, 0, 108
1572465166.8908615, 0, 108
1572465166.8948212, 0, 108
1572465166.898821, 0, 108
1572465166.9028513, 0, 108
1572465166.9068544, 109
1572465166.9098532, 0, 109
1572465166.9138215, 0, 109
1572465166.9178362, 0, 109
1572465166.9218214, 0, 109
1572465166.9278228, 0, 109
1572465166.9348228, 0, 109
1572465166.9398239, 0, 109
1572465166.9438534, 0, 109
1572465166.9478638, 0, 109
1572465166.951822, 0, 109
1572465166.9568403, 0, 109
1572465166.9608238, 0, 109
1572465166.964853, 0, 109
1572465166.969824, 0, 109
1572465166.972825, 0, 109
1572465166.9768252, 0, 109
1572465166.9808252, 0, 109
1572465166.9848254, 0, 109
1572465166.9898314, 0, 109
1572465166.993853, 0, 109
1572465166.9978547, 0, 109
1572465167.001825, 0, 109
1572465167.0048485, 0, 109
1572465167.0088491, 0, 109
1572465167.0128472, 0, 109
1572465167.0168622, 0, 109
1572465167.0208247, 0, 109
1572465167.0248618, 0, 109
1572465167.0288527, 0, 109
1572465167.0328534, 0, 109
1572465167.0368545, 0, 109
1572465167.04085, 0, 109
1572465167.0448241, 0, 109
1572465167.0478535, 0, 109
1572465167.0528238, 0, 109
1572465167.0568423, 0, 109
1572465167.060824, 0, 109
1572465167.0648236, 0, 109
1572465167.068822, 0, 109
1572465167.0728533, 0, 109
1572465167.0768235, 0, 109
1572465167.0798588, 0, 109
1572465167.0838234, 0, 109
1572465167.0888226, 0, 109
1572465167.0928223, 0, 109
1572465167.0988245, 110
1572465167.1038237, 0, 110
1572465167.1078212, 0, 110
1572465167.1118236, 0, 110
1572465167.1148527, 0, 110
1572465167.1188517, 0, 110
1572465167.123822, 0, 110
1572465167.1278229, 0, 110
1572465167.1318214, 0, 110
1572465167.1358218, 0, 110
1572465167.140822, 0, 110
1572465167.146825, 0, 110
1572465167.1508534, 0, 110
1572465167.1558237, 0, 110
1572465167.1598535, 0, 110
1572465167.1638212, 0, 110
1572465167.1678214, 0, 110
1572465167.1718218, 0, 110
1572465167.1758237, 0, 110
1572465167.1798236, 0, 110
1572465167.1838481, 0, 110
1572465167.1878517, 0, 110
1572465167.1918535, 0, 110
1572465167.195822, 0, 110
1572465167.2008245, 0, 110
1572465167.2048523, 0, 110
1572465167.2088428, 0, 110
1572465167.211852, 0, 110
1572465167.2158518, 0, 110
1572465167.2208238, 0, 110
1572465167.224822, 0, 110
1572465167.2288523, 0, 110
1572465167.232857, 0, 110
1572465167.236852, 0, 110
1572465167.2408233, 0, 110
1572465167.2448518, 0, 110
1572465167.2488515, 0, 110
1572465167.252851, 0, 110
1572465167.257821, 0, 110
1572465167.2618234, 0, 110
1572465167.265852, 0, 110
1572465167.2698522, 0, 110
1572465167.2738535, 0, 110
1572465167.2778518, 0, 110
1572465167.2818546, 0, 110
1572465167.2858236, 111
1572465167.2908242, 0, 111
1572465167.2948222, 0, 111
1572465167.2988224, 0, 111
1572465167.303824, 0, 111
1572465167.3078249, 0, 111
1572465167.3118281, 0, 111
1572465167.3158233, 0, 111
1572465167.319822, 0, 111
1572465167.325822, 0, 111
1572465167.3308384, 0, 111
1572465167.3348517, 0, 111
1572465167.3388522, 0, 111
1572465167.3428524, 0, 111
1572465167.3478239, 0, 111
1572465167.3518214, 0, 111
1572465167.3558226, 0, 111
1572465167.3608243, 0, 111
1572465167.364822, 0, 111
1572465167.3688223, 0, 111
1572465167.3728223, 0, 111
1572465167.3778243, 0, 111
1572465167.3828254, 0, 111
1572465167.3868263, 0, 111
1572465167.3918362, 0, 111
1572465167.3958516, 0, 111
1572465167.4008222, 0, 111
1572465167.4048557, 0, 111
1572465167.4088223, 0, 111
1572465167.4128463, 0, 111
1572465167.4168503, 0, 111
1572465167.4208508, 0, 111
1572465167.4258223, 0, 111
1572465167.4298222, 0, 111
1572465167.4348238, 0, 111
1572465167.4388218, 0, 111
1572465167.4428222, 0, 111
